Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,class
-1.928538674,0.360972602,0.366161386,0.272165088,-0.698437487,1.107545148,1.906128169,-1.319980427,-1.584172651,0.01234696,1
-1.254964579,0.426500732,-0.443252178,0.873894212,0.421691961,0.4176619,1.231779169,1.000545598,1.599918075,-0.689139779,1
1.154064147,-1.177113846,-1.471541595,1.117604265,1.043524581,-1.920874574,-1.156461376,0.026692039,-1.192881482,0.491026758,1
-1.322716004,0.102662949,-0.110363352,0.556263966,-0.665161862,0.418757132,1.302782616,-1.534856433,-1.248122163,-0.752047471,0
-0.953297351,0.323025241,-1.623967039,1.979917912,-0.688535411,0.104861646,0.919437524,1.142576162,-0.708845249,-1.003256081,1
1.634792703,0.353006174,1.07309508,-1.645175547,-1.722245715,1.05785369,-1.598333464,-2.059723251,0.489762527,0.135911429,0
-1.489011276,0.941018822,0.342416899,0.149093501,0.578990488,-0.624415903,1.472461887,1.915930295,-1.455490983,0.035785878,1
0.907635002,1.395144747,-1.19942362,0.922005908,-0.205667305,-0.747218394,-0.910051762,1.565468932,-0.514849749,-0.708161074,1
-0.268486883,-0.087869457,-0.550673687,0.653013057,0.76457304,1.426085101,0.257772981,-0.184270225,0.148235641,0.586742727,1
0.629928929,-0.355080508,-1.017561359,0.829169718,1.144185081,0.177098493,-0.633942825,-0.723440462,-0.5244677,0.335037279,1
1.099720411,1.037445467,-1.608513633,1.275861841,-1.028541682,-1.380797393,-1.104608219,0.850583162,-0.819750931,1.601885959,1
-0.898890107,-0.802023932,-0.649974548,0.965874878,-0.612885104,0.276042898,0.878086533,-0.750658683,-1.034776996,-0.711753739,1
0.135333065,0.478995448,-0.764137776,0.735880151,-0.597814488,1.948920531,-0.14308098,-2.224562032,-0.825968221,-0.511769244,1
0.324601852,0.882978755,0.274016571,-0.388972717,-0.394275388,0.274659039,-0.316593328,0.816159051,-0.8565668,1.336187209,0
0.997221386,0.073781461,-1.665366239,1.368349489,0.446734387,0.298018791,-1.0042635,-0.390592774,-0.708848885,-0.199333483,1
-1.344179618,1.284870303,-0.734681813,1.201758517,-1.681978112,1.590472994,1.316065294,-0.033277158,1.368572955,0.47047884,1
-0.955609635,-0.07756806,0.823566745,-0.521649244,-0.25633036,-1.870510509,0.952609913,0.118670799,0.131609315,-0.367348627,0
-0.582526769,-0.304918094,1.627491907,-1.468649839,0.431895026,-1.635536586,0.594903575,-0.685718333,1.460446523,1.483928878,0
-0.81032456,0.504739534,2.017344813,-1.79086561,1.50380679,-0.383856674,0.824429028,0.579455683,1.522944905,-0.346721843,0
-1.380626532,-2.162091001,-0.60588586,1.082296904,-1.280659458,-0.129456286,1.353626984,-0.15345907,1.194698881,-0.559776121,0
-0.783013726,-0.014580393,-1.045632565,1.331546451,0.426701627,1.81264554,0.758840427,1.141884017,0.511340702,-0.627470941,1
2.520729686,0.422956452,1.350949213,-2.226254554,0.470022236,0.097372459,-2.468345302,0.700022627,-1.493062238,0.309395706,0
-0.084825838,-0.33664178,-1.169037886,1.223653728,1.564652143,-1.562790213,0.068881368,0.705288809,0.835855619,-0.051507681,1
1.383099321,0.356192651,-1.508413777,1.07852006,-0.348152295,-1.224945671,-1.382751581,-0.053120276,-1.389460717,-1.163078898,1
1.174210695,-1.188354427,-1.583560886,1.225378089,0.623431528,0.9438328,-1.177739428,0.812622177,0.365092659,-0.859943331,1
0.920007861,-0.461971738,-1.955791239,1.691163257,-1.307656272,-0.973804875,-0.931797985,0.470460208,0.116245073,-0.530633776,1
1.250982856,-0.197591857,0.410396032,-0.838967467,1.47191278,-0.087778162,-1.228267965,1.248410534,0.026861141,-1.409414031,0
0.568706908,-0.343105579,1.451741234,-1.67490474,-0.328602214,-0.875573056,-0.542411668,0.667695572,1.394478472,-0.507861511,0
0.053368975,-0.995753727,-0.774648022,0.774103515,-1.35982529,1.227378478,-0.062398433,-1.121556151,-0.218946791,-0.755771835,1
-1.019016928,0.164230821,0.878518167,-0.556574462,-0.471018529,-0.938826806,1.015822022,-1.553801433,0.561913461,-0.253298306,0
0.254479766,0.565154924,-1.292079988,1.235701861,-0.929438842,0.259213801,-0.267221244,1.746985152,-0.777992429,-0.765786902,1
0.588471364,-0.092863341,0.157138097,-0.357936932,-0.291340052,0.831645013,-0.578239433,-0.202136021,-0.220165332,-0.799641654,0
-1.029007308,-0.289572357,1.085425573,-0.764766034,-0.11025483,0.323338806,1.028283932,1.14987055,-0.361730496,0.369776874,0
-0.659798642,-0.184513317,2.228584027,-2.057297708,0.282770791,1.176890398,0.678679257,0.126672089,1.601331057,1.451835416,0
-1.054491158,1.292523456,-0.525390599,0.890664993,-1.376203072,0.102181125,1.033079023,-0.736302982,0.820600527,-0.392921217,1
1.188880037,0.740701092,-0.741017235,0.359049269,0.225343924,-0.613276817,-1.181568652,-0.380812379,3.750402177,0.469257089,1
-0.890635256,-0.489940993,-0.99197427,1.312765761,1.161596639,-0.222441456,0.865630705,1.41117023,-0.295528968,0.934069953,1
0.81098505,0.408207248,-1.053736737,0.805457673,0.142140606,0.694420426,-0.812917699,0.3240197,0.119284274,0.777226899,1
-1.723874026,0.303462696,-0.377365946,0.963730438,0.910306347,-0.20217102,1.694947563,0.778789826,0.328243685,0.43562275,0
-0.637943468,-0.128129206,1.68946914,-1.513436978,0.417907974,0.184915661,0.650325774,-0.491447376,0.019133713,-0.704661533,0
-0.016252442,0.252698956,-1.016936324,1.045157454,-0.48318763,-0.016769894,0.003188969,-1.568479995,1.104528563,1.240196315,1
1.294872839,-0.950998447,-1.694962133,1.298823036,1.675338843,-0.323859015,-1.298116356,0.39931438,-1.373264603,0.504201363,1
1.028491126,0.314630449,-1.466293229,1.154335649,1.006224034,0.842054893,-1.032582256,-2.024056588,1.762837002,0.550365623,1
1.185614865,0.809847963,-1.270503189,0.901486822,-0.581186309,0.553568582,-1.185032365,1.04069049,-1.270196853,-0.124998405,1
-0.075373614,-0.450506915,0.173486316,-0.152102902,-0.011119106,1.30051418,0.076506835,0.274843219,1.543095031,1.9979128,0
0.542512276,0.685915012,-0.933219423,0.772244766,-1.40896814,0.233879338,-0.546686928,-1.319119388,0.701764598,-0.94703839,1
-1.831234844,1.221837939,-0.45676473,1.080899024,0.290891606,-1.971966776,1.799801351,0.648346236,-0.540377113,0.31948733,1
1.02429409,-0.549405369,-0.967109367,0.645380395,1.377048309,0.359566977,-1.022143403,-1.306065076,1.007880882,2.009895513,1
1.527427368,-1.315014412,-1.993218782,1.525796746,-0.659339283,0.043301444,-1.531175753,0.178937368,-1.792646023,1.057377251,1
-1.384332685,-1.799438541,-0.083625878,0.549584214,0.073243359,1.070272651,1.3638731,0.132322273,-0.36924599,-0.107610372,0
-0.993310641,1.010949251,1.612611166,-1.315724095,0.149738554,-0.422796096,0.999741703,-0.092633704,-0.521953498,-0.176396617,0
-1.132945118,-0.246527018,1.416024274,-1.067923697,0.656697216,-1.533477233,1.134937637,0.148122132,-1.237864758,-0.136930612,0
-1.108959023,-0.483643667,-0.649412286,1.03572383,-0.393652223,-0.467543799,1.085218028,-2.298485729,-0.69397256,0.656417118,1
-1.819474215,-1.479191094,-0.367133758,0.985318261,0.401560997,-0.034762687,1.789336883,-0.280788425,0.6626487,-0.033989923,1
0.074557547,-0.911861842,-1.117233207,1.117257053,0.9570837,1.102448705,-0.087614081,-0.165675169,1.133773811,2.065070431,1
0.382800251,1.011086858,0.064638684,-0.194416667,-0.497529504,0.033705434,-0.376618711,-0.323158277,1.283051306,0.947034521,1
1.134318021,-0.384815618,-2.037569857,1.70292753,0.550547337,0.636110927,-1.144136379,-0.700070744,1.265763122,-2.455208603,1
1.201233233,-1.001826531,-1.149266483,0.772299293,-0.39282071,0.99477464,-1.198901574,0.404877199,-0.074283484,-1.422513862,1
-1.280980839,2.098632668,0.43645737,-0.016793275,1.652365569,0.405915558,1.268534363,2.721870331,1.261921034,0.620362581,0
-0.991014026,-0.433592408,1.644969815,-1.349577284,-0.696032054,0.533218589,0.997885707,0.597613358,-0.116025585,-0.218697477,0
0.209361667,-0.5071259,-0.600796038,0.544063186,-0.909905841,0.204870243,-0.214010247,0.805878116,-0.443282161,-1.276307444,1
-0.767962644,-0.487258729,-0.479489628,0.747679915,1.729187477,1.126944786,0.751146112,0.353086111,-0.264045364,0.599442639,1
1.269518991,0.184643857,0.475578941,-0.911824122,-0.59015359,-1.088719077,-1.245721548,-0.901624361,0.969925008,-0.310779034,0
0.618680246,0.930565977,-0.93123487,0.744681113,0.530700015,0.630461528,-0.621762209,0.783554061,-1.463099911,0.373368732,1
0.995523651,1.558762888,-1.152686112,0.844757874,1.962486534,-1.519501249,-0.996118568,0.046530568,-0.57068698,0.061240066,1
1.350104017,2.032939259,0.917832572,-1.390996745,1.131204827,0.140388942,-1.319594942,1.555846983,-0.974733009,-1.213194027,0
-0.88663774,0.041041242,1.023576313,-0.749259939,-2.010804417,-0.953925399,0.88712929,-0.186934935,-1.115310211,1.149701884,0
0.957763164,0.116193973,-1.105206621,0.808874036,-1.049162866,0.052118286,-0.958288085,-2.020170507,0.024193726,-0.69586577,1
-1.176866199,-1.379933248,-0.459986054,0.864821003,-1.08979374,0.136649922,1.154564274,1.226851762,0.413720577,-0.040307289,1
0.526607445,0.693203169,-0.897649313,0.741210079,-0.765977236,-0.448613798,-0.530556071,-0.215634285,-0.137461095,-0.611528133,1
-0.763504617,-0.678763264,0.985470855,-0.751580495,-0.511358862,-1.090158305,0.76524115,1.278420402,-0.823384451,1.530141669,0
1.455777789,-1.018372914,-2.226105472,1.787918461,-1.989221815,0.631171778,-1.463469952,-0.915519054,0.158075372,0.721359622,1
2.789693042,-1.918786986,0.488900572,-1.435069393,0.437193839,-1.40759529,-2.74441931,0.166333529,-0.867583946,1.006712785,0
-1.326767767,1.348458371,0.422037104,0.013299584,-0.83636836,-0.403638007,1.313497489,1.278122342,0.823858195,1.559493707,0
-1.820063471,-0.490742286,-0.659233113,1.28415625,-0.655509083,1.175798868,1.786231031,-0.93138633,1.028168631,-2.122658471,1
-1.76308163,-0.763854156,-1.619127248,2.246442983,-0.395373871,0.608551387,1.717932216,-1.799662506,-1.359501925,0.160494191,0
-0.182399474,-0.716496859,-1.075158289,1.160382574,0.749517324,-0.729996157,0.166272261,2.48856837,0.033073793,0.057195293,1
-0.839589734,0.60644128,1.651264853,-1.406776986,0.156917499,-0.007707674,0.848663372,1.53464599,0.166220554,-0.034781952,0
-0.814183555,-0.423182581,-0.57912739,0.865044068,-0.108743968,0.321761161,0.795461531,-0.570011967,-1.503155713,0.059813442,1
-1.786512464,0.04301721,-0.717692428,1.332676979,1.574656928,0.131483498,1.752412438,0.325905158,0.5623301,1.696270545,1
0.939714334,0.271186457,0.925875713,-1.261640374,0.047423792,-0.732930196,-0.914856135,-1.286794486,-1.009935262,0.700950466,0
-1.512476671,0.300912392,-1.414720137,1.953445341,-1.101282464,-0.521573779,1.47341997,-0.911878914,0.77902655,0.089071135,1
1.682120132,1.819276107,0.003481009,-0.56747532,0.329094844,-1.565437467,-1.658498066,1.251581991,-0.361959381,-1.215161556,0
-1.423784638,-1.057635988,-0.060046419,0.53870266,1.840328805,0.238351999,1.403069675,0.605199849,0.608180457,-1.625576742,1
1.202997418,0.835129406,-1.732157774,1.36765206,-1.568819156,0.597261527,-1.207998224,-1.711051871,0.183505652,0.473807522,1
2.203578979,-0.695992791,0.507062026,-1.257147826,0.560405717,0.212175003,-2.166291524,-0.507930669,0.056398287,-0.366758359,0
-1.22514448,0.657417689,0.695763355,-0.300624658,-1.987831859,-0.7123049,1.216753591,0.486129831,1.382066401,0.203157783,0
0.92720313,-0.016356581,0.074035839,-0.386530655,0.567582411,0.983784952,-0.913272133,0.192255094,0.431178883,0.014910761,0
0.914171051,-0.507326709,-1.72856879,1.460809271,-0.039680379,-0.069276007,-0.923175011,-0.975302079,1.225163149,0.749656927,1
-0.04595806,1.706685747,-0.513932196,0.54084792,-1.09453938,-1.581457111,0.038827071,0.897132787,-0.184966004,0.325019353,1
0.502614811,-1.145004106,0.998430701,-1.189286245,0.197816259,2.224592731,-0.482967615,0.466922021,-0.404803142,-0.609706719,0
-1.137029708,-0.668080768,0.762025277,-0.39791013,-0.409229812,-1.644582665,1.130710266,0.353625829,-0.383627545,0.967226091,0
-0.767215082,0.116076569,2.025852193,-1.814015583,-0.404575979,-1.149644059,0.78203119,1.127219421,0.374542263,-0.173570975,0
-0.926052494,-0.525575582,1.996657518,-1.730918259,-0.105664274,-1.133102549,0.938273701,0.933687081,-0.578127629,-1.75934009,0
-0.707405107,-0.615285987,-0.210737526,0.452608152,0.306222703,1.555032412,0.694829566,-1.018349343,0.298649342,0.804816244,1
-2.231577944,0.397797306,-0.337913228,1.093597629,1.35689625,-0.21903557,2.196033008,1.705163617,0.919783577,0.118387455,1
0.173552055,2.469747762,0.160742091,-0.222523488,0.820220253,0.432631216,-0.169090521,-0.903062612,-0.629858708,-0.209775001,0
1.764340802,-0.992406468,0.728262576,-1.336050968,-1.320884058,-1.041753814,-1.730418139,0.685687433,1.058915541,-0.764300869,0
-0.890880267,0.419751351,1.427171121,-1.160470327,-0.888283682,-1.516252553,0.896406482,-1.72147137,-1.111073507,-1.512984122,0
0.703520662,-0.108234703,1.57889332,-1.850099347,0.34087709,-0.873843579,-0.673730848,-0.610807293,1.348155647,0.138092548,0
-0.979862199,-0.723486637,1.300307587,-1.00093546,-0.583659099,0.168494859,0.982539903,-0.432328705,-0.995838125,0.595258832,0
1.131599081,-1.872459989,-0.664879416,0.300409417,0.71293035,-1.962307936,-1.124129596,1.243181941,-1.829325201,-0.558919929,1
0.931709249,3.305276941,-1.247223983,0.962805998,-0.450903879,-0.462692228,-0.934391894,0.455844354,0.593641195,-0.406383938,1
-0.105004246,-0.893459992,1.279676718,-1.273131228,1.478090861,0.702333473,0.119684356,0.019754851,1.482911155,-2.304362297,0
2.177238026,0.491218152,1.087457524,-1.841709761,-0.055132308,1.165344946,-2.132994098,1.37082419,0.571544289,0.002448323,0
-1.901624334,1.217932191,-0.763801518,1.418408876,-0.522235029,-1.412845134,1.865328811,0.72475047,0.703290993,-1.593984501,1
-0.635733704,0.304462873,-0.222584932,0.440693637,-0.094481342,0.192399088,0.624013238,-0.680077336,2.064407878,1.283201391,1
-1.255119262,1.326593419,-0.282014899,0.709098142,-0.278036349,1.651159462,1.233966804,1.706151904,-0.203810644,-0.933145664,1
-1.054964189,0.531560347,0.936527781,-0.603832097,0.873467176,0.340203347,1.051997605,0.735915648,-0.89271885,-1.11515732,0
-0.948637012,-0.290066026,-0.8052446,1.141299175,-0.970644109,0.996683708,0.925176338,0.49799067,0.457921333,-0.203930446,1
1.302045176,0.316071221,0.563888075,-1.01301492,-0.802780613,-1.259544318,-1.276677188,0.966228505,1.12944692,0.304650202,0
1.253384983,-0.676053463,0.129696369,-0.552787284,0.115617248,-0.736135625,-1.234179383,-1.620628549,0.502030375,-1.09863998,0
1.005090023,-0.167174478,-2.019756735,1.728038091,0.740865455,1.234704168,-1.016494924,1.356260945,-1.038647236,-0.147262765,1
1.477385192,0.729906369,-1.581013259,1.121136759,1.244990219,1.210701375,-1.476632198,0.442568157,0.694105148,0.131347885,1
-1.050710134,0.824172062,0.049678237,0.301450868,1.472517114,0.349381737,1.036609456,0.251676724,-0.240178232,1.605337883,1
1.111760903,0.423078837,-1.411604878,1.070507163,-0.080932836,0.231913477,-1.113994578,-0.119090384,0.422582664,1.777906556,1
1.823212319,-0.626933796,0.880471701,-1.511404742,-2.914447795,-0.56623085,-1.786543292,-0.486917031,1.209981355,0.762176021,0
0.765423068,0.585129617,-1.088877488,0.856659608,-0.56053006,0.095520134,-0.768437898,2.116594801,-0.901393873,0.033916602,1
0.474110257,-0.853439519,-0.316478351,0.164623969,-0.901952152,0.723528758,-0.471459252,0.29617368,-0.671446951,0.502868461,1
-1.13585267,-0.642626982,1.239412649,-0.88638241,0.176462863,1.030373123,1.13557526,-0.950235702,0.976755668,-1.816375635,0
1.448867607,-1.149143471,1.364601702,-1.880880191,-2.149281537,0.297486997,-1.411335098,0.612013359,0.203425465,1.3488524,0
1.942715374,0.679994816,0.580639767,-1.244920934,0.596717848,2.417159014,-1.90815573,-0.544554141,-0.130382688,1.114311789,0
1.697010635,2.205224456,0.866832296,-1.455151871,1.529253981,-0.423497671,-1.662282721,-0.152398497,0.082370861,-0.095214065,0
0.997376553,-0.262573754,1.12683238,-1.486427905,-0.283918804,-2.10794108,-0.969173654,0.586056757,-0.346094579,0.759731702,0
-1.053246245,-0.390620363,1.778529643,-1.465265149,-0.932612551,0.295465833,1.060931401,1.235661843,-0.695455431,0.253239165,0
1.601051433,-0.993037974,0.956127407,-1.514277101,0.898435405,0.68330966,-1.566541497,1.168456377,0.776010733,-1.000546084,0
-0.233689396,-0.496653039,-0.299895483,0.384953523,-1.063198395,-0.391937956,0.226628543,0.628820916,-0.629576355,-0.293225219,1
1.914502299,-0.358725313,1.99190224,-2.678328147,-0.756008138,1.091416436,-1.862525308,2.554305402,-1.43719848,0.944949077,0
0.886184523,0.15147571,-1.446240441,1.181540881,-0.517878695,0.939100414,-0.892017249,-1.150614571,0.807824656,0.871805128,1
-0.704830162,-1.153071446,2.500690502,-2.320401135,-0.185359342,0.268230979,0.726514074,0.106913416,0.312170991,0.409714928,0
0.126248857,1.744858615,-0.482998841,0.451490969,-1.086990674,2.257916839,-0.130575599,0.714605772,1.304693193,0.283992089,1
1.252320673,0.577698421,1.066422195,-1.510132763,-0.464487502,1.28154655,-1.221306735,2.250443864,-0.494356731,0.657228749,0
2.681107268,0.230199521,1.162267988,-2.087113329,1.513965777,-0.900452885,-2.628856399,-2.082437725,1.912724659,-0.218416792,0
1.084644994,-0.517546282,-1.377898083,1.045135934,-1.784807789,1.140945847,-1.086833306,0.660886698,0.517462805,0.314360776,1
-1.031173038,0.35799852,0.326967829,0.011402181,0.351386682,-0.381689886,1.020846131,-0.191872059,0.996159287,-0.264562278,0
1.644803084,-0.34835073,0.307767158,-0.866065243,-0.416475619,-0.151331127,-1.61786342,-0.294369997,-1.726084216,0.606832494,0
0.413977751,-0.048794119,-1.060361572,0.945324155,-1.777412785,-1.143572359,-0.421558835,-1.477184173,1.619350069,-1.362270496,1
-0.992336701,-2.001862891,-0.434755644,0.777163667,-0.056756215,-0.637083775,0.972939766,0.9463675,0.779540479,-1.610674819,1
1.328713108,-0.766684674,-1.065399492,0.643817701,-0.381151666,-0.82545658,-1.323536015,-0.833348112,0.577271114,0.589741577,1
-1.263167065,1.278931911,0.37657599,0.038457136,1.473796071,-0.925012073,1.250214467,0.859155863,-1.218858309,-0.021910823,0
-0.091235845,0.557682296,0.393231115,-0.371450852,0.133775368,0.351846317,0.094920322,1.071551167,-1.149592594,1.272651724,0
0.852148514,1.015088719,1.154984978,-1.466524478,-1.60358791,-0.405674066,-0.825625924,0.269799565,0.672057667,0.667235592,0
0.839062156,0.642811895,-0.909484482,0.648562513,0.398666373,-0.150252079,-0.838780514,-1.525965339,-0.044113936,-1.214986556,1
1.012831035,-2.622310372,-0.831032207,0.510098899,1.265311699,-0.847293369,-1.009123474,0.877905202,-0.690999984,0.570469879,1
2.284911642,0.20259034,0.463160478,-1.239529252,-0.690305845,-1.067320759,-2.247038275,-0.03230547,0.114289502,-0.038277315,0
0.969715859,-1.566358498,-2.28419205,2.010253891,-1.377557775,-0.418421607,-0.984954271,-0.665144987,-0.274217143,-0.214149725,1
-1.061522548,0.416485609,1.413587776,-1.089376442,0.649228365,-2.156591593,1.064485437,-0.727120557,1.459408933,-1.147071,0
1.789554248,0.517577359,0.682387419,-1.297601104,-1.189309778,0.707164715,-1.755857202,-1.983856496,0.431311069,0.836647493,0
-0.339509906,-0.69775684,-0.066844931,0.182159602,0.324202193,0.57132814,0.333907316,-0.080204809,-0.02677431,0.298152941,1
-0.938724049,-1.581557112,-0.571078953,0.898566533,-0.978068461,-0.339821218,0.918357938,0.045041387,-0.447168032,-0.637426718,1
-0.705558072,1.369854079,2.468614754,-2.287363077,0.632776573,0.399724228,0.726826925,0.320012733,0.17212493,0.935860771,0
0.905335036,-1.217448297,-1.482971853,1.212674788,-1.085623593,0.300532088,-0.911362951,-0.453983328,0.989173614,-1.137748091,1
-1.461283367,-0.150292082,-0.890968394,1.400802912,0.04627037,-0.450979381,1.429554978,-1.919372364,-0.548122381,0.61553625,1
-1.168306311,0.664694004,-0.647992551,1.054167972,1.155154867,0.022626508,1.143751371,-0.944616973,1.574678851,1.327710328,1
0.598669322,-0.494950705,-0.55436621,0.366081581,-0.197921714,-0.381178435,-0.597274979,-0.852033676,-0.597801616,0.488291209,1
0.602669565,2.663531846,-0.517379114,0.326925172,0.583279469,0.170826503,-0.600752304,0.349031973,-0.09454835,-0.688852395,1
-1.434615275,1.465450645,-0.573484686,1.067269422,-0.57532012,-1.218009232,1.407267936,0.881708084,0.601477797,-0.815357349,1
-0.668753223,0.921990652,-0.578403221,0.815549409,1.616650043,1.885867813,0.652078823,-0.086620703,2.197363532,-1.376790258,1
1.017848861,-0.389692031,-0.541521188,0.212422567,-0.600851844,-0.646820755,-1.010416788,0.409411014,0.508965142,-1.547540796,1
1.284671381,-0.743268396,-1.668254682,1.274937466,0.271529292,0.619876614,-1.287720792,0.987355965,0.406991079,-1.34910972,1
0.822089914,-0.948752716,0.639945793,-0.929874939,1.38977114,2.403305906,-0.802489424,-1.334363369,0.262963091,1.415587698,0
-0.901891512,-1.090607245,1.801168822,-1.539151674,0.026257608,0.817937186,0.911983943,-0.585808345,0.309552413,-0.762439854,0
0.966935423,-0.240113768,-1.681509098,1.395006951,0.356171977,0.824936902,-0.974605807,0.184883205,2.000500036,-1.157433549,1
0.37016753,0.554374287,-0.965563918,0.863090663,-0.150805443,1.751359906,-0.377166171,-1.218776201,0.125190794,0.552302936,1
0.351961257,0.503728515,-0.542744183,0.436906063,-0.763821354,0.811119132,-0.353878307,-0.651622914,-1.739038481,-0.27010254,0
1.701444475,1.530956074,-1.544971338,1.009173783,0.720067134,-1.81652421,-1.697095945,0.370755822,0.019021225,-1.01965729,1
-0.988126629,-1.137282835,-0.797123162,1.146234426,-0.991292549,-2.437935123,0.96421494,-1.05240824,2.461240791,1.793570508,1
0.053384869,-0.997072619,0.70083313,-0.734423971,0.128608634,-1.017440696,-0.043790736,-1.521435058,-0.32965212,-0.296664852,0
0.171246125,-0.801839758,-0.778512602,0.738537332,0.18103607,0.84916975,-0.178672088,0.848170967,-0.01892322,0.732497132,1
1.085834189,-0.360077368,-1.016421627,0.675166133,-0.037522518,-0.945135215,-1.083443315,0.845697864,0.175670747,-0.023265173,1
3.03070689,3.180830323,-0.007469248,-1.008382004,-1.619590629,-0.352325397,-2.988320016,-1.442193584,0.474067632,-0.620649278,0
1.640246893,0.963786627,1.078223405,-1.652247182,1.212068505,-0.887954162,-1.603646474,0.107393344,-0.321258909,0.064188861,0
0.217747829,0.656481116,-0.53222829,0.471148585,-0.894845375,0.892070015,-0.221413407,0.126836694,-0.287932853,-0.218229491,1
1.052826416,-0.38076828,-1.023390603,0.693356741,0.314606174,0.311006856,-1.050986171,-0.992715047,-2.551132941,1.585461694,1
0.746656857,-0.459117606,-0.587155138,0.349993211,-0.112332762,-0.353625907,-0.743602044,1.341389454,-1.169313904,-1.552892228,1
-1.104802236,2.348548165,-0.455629259,0.836207819,0.718835827,0.541725563,1.083565416,0.422637563,1.634684639,-0.89495565,1
2.011963694,-1.537411128,0.263309862,-0.943699846,-0.363297368,0.625013144,-1.980438708,-0.309330249,-0.347424661,-0.159807988,0
1.438330236,-3.267234324,-1.334464696,0.88215998,0.605678282,-0.776918871,-1.435012763,0.639939238,1.07349656,0.074126721,1
0.072455551,-1.398653347,-0.364396305,0.348266266,0.479961927,0.07126518,-0.07603932,-1.013989779,-0.798720826,0.445569978,1
-1.214809326,-1.325428179,-0.618445098,1.039548589,0.835016266,0.431139469,1.189975502,0.6776922,1.950507954,-0.607482887,1
-1.407401899,1.338350824,-0.652139976,1.138563018,-0.545327777,2.825935225,1.379443229,-0.040477005,0.127384508,-0.801190105,1
0.151731795,-1.81711616,1.460946619,-1.544528931,-0.851031624,-0.619058569,-0.131165068,-0.770911879,-1.4803168,0.339775536,0
-0.349758121,0.235955011,3.591553063,-3.554726651,1.5835714,-2.458030601,0.390187799,-0.79998281,-1.200380533,0.299743294,0
1.089938309,-1.060833203,-1.098695912,0.757906946,-1.907467255,2.178116273,-1.088528365,0.376442637,0.471518445,0.676494488,1
0.207766163,0.737552503,-0.189895997,0.124496584,-0.369218799,-1.620103726,-0.20725077,0.629518118,1.618303844,0.118113729,1
-0.541636879,1.028679996,2.578036495,-2.454188316,-1.765405826,-0.114962923,0.56658451,-0.238847937,-0.721548673,-0.549410645,0
-1.04666054,-0.407990917,1.628732563,-1.314321409,1.006726808,0.657788974,1.052547284,-0.001826767,-0.024475125,0.297207329,0
0.107837983,-2.922768606,-0.065122895,0.030429457,-0.751130412,-0.735914779,-0.107148402,1.183318562,1.412865463,-1.275414951,0
0.713164411,1.564863068,0.781923801,-1.038515972,0.215435864,-1.767747882,-0.693298688,-1.381194563,-1.524417271,0.741863796,0
0.098743433,-1.253264491,-0.945342107,0.93340862,-0.732224655,-1.064918857,-0.109291364,-0.991054026,1.356962459,-1.006685894,1
1.292321751,-0.392512666,-1.122082732,0.713970161,2.164600426,-1.301891661,-1.288370203,1.382404904,-0.287257348,0.562017836,1
1.688669176,-0.406897265,-2.227801952,1.71157809,-0.18127566,1.412029786,-1.693118333,-0.135148562,-0.081704013,0.592934331,1
-0.644594086,0.152971596,0.964292144,-0.769791257,-1.067107658,0.271356941,0.647730063,-1.692068971,-1.020850305,-0.816444673,0
-0.117749254,0.75609149,-1.338208162,1.40764959,-1.186941706,1.542040064,0.099208049,0.382301708,0.553807563,-0.944509839,1
-1.415454945,-1.948741625,-0.615522733,1.103825506,1.878199591,-0.661232692,1.387845575,-1.098711199,-0.702302921,1.113183871,1
2.127713909,-0.47874855,-2.130256132,1.464661906,-2.044198042,-0.502739339,-2.124777802,0.235793652,-0.479058262,2.418372674,1
-1.078392656,0.775960145,-0.886166778,1.267532941,-0.356788248,0.029630172,1.052091817,1.197750931,1.729279766,-1.35364442,1
1.230173898,0.552596585,-1.918295877,1.548847742,1.8520602,-0.836941694,-1.237143189,0.808964132,-0.558889996,0.037887535,1
-1.094207328,0.211477068,1.627507296,-1.29712905,-0.565759762,-1.123960778,1.099412148,-1.321039173,1.675407915,0.350969895,0
-2.093364378,-0.054585349,-0.564444825,1.27886712,0.31016452,1.904065223,2.056897512,-0.113233089,1.240920475,-0.172144391,1
-1.41649529,-0.394255766,-0.824608033,1.317941698,0.592150313,-0.57673288,1.386232284,-0.058792695,1.442732629,1.157728684,1
-0.809310625,-1.525220719,2.528642767,-2.313953166,-0.118940856,0.755970323,0.829882854,-0.852618503,0.13198669,-0.478216648,0
-1.863101826,1.02385645,-0.612166046,1.250463432,-1.118739016,0.852581042,1.829260197,-1.683150627,-0.221106637,-1.317066612,1
-2.212885697,-1.305288226,-0.660733389,1.417380407,-0.463292448,2.025455502,2.173528166,0.122467763,-0.470324119,-0.914860127,1
-0.222898187,-0.18213951,-0.278773401,0.359740786,0.242495634,0.68437279,0.216255195,0.963841099,0.769666936,1.115577679,1
0.829866156,-0.750807085,-0.803521548,0.543309592,-0.392409828,0.757723049,-0.828375961,-1.012217311,-0.405513756,0.76122952,0
-1.491788617,-0.610541731,-0.223252671,0.728361403,-0.330839314,0.38986176,1.468060476,-0.019517752,0.372760037,0.844391383,0
1.080244798,0.207447383,-1.127363276,0.790465936,1.031649769,0.943481856,-1.079332564,-0.632029839,0.462325501,-0.678670184,1
